country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Sao Tome and Principe,5.67,,,,,5.65,,,,,5.67,,,,,8.31,,,,,10.8,,,,,11.2,,,,,10.8,,,,,10.4,,,,,10.5,,,,,12.7,,,,,10.7,,,,,11.7,,,,,10.4,,,,,10.5,,,,,11.3,,,,,11.2,,,,,10.8,,,,,10.3,,,,,9.97,,,,,9.79,,,,,9.57,,,,,9.29,,,,,9.01,,,,,8.71,,,,,8.43,,,,,8.16,,,,,7.92,,,,,7.71,,,,,7.5,,,,,7.28,,,,,7.08
Saudi Arabia,9.85,,,,,9.77,,,,,9.75,,,,,9.93,,,,,9.86,,,,,9.76,,,,,9.86,,,,,9.88,,,,,9.44,,,,,10.6,,,,,10.4,,,,,11,,,,,10.8,,,,,8.41,,,,,7.43,,,,,7.83,,,,,8,,,,,8.22,,,,,7.59,,,,,6.73,,,,,6.12,,,,,5.83,,,,,5.82,,,,,5.86,,,,,5.76,,,,,5.52,,,,,5.26,,,,,5.11,,,,,5.09,,,,,5.12,,,,,5.12
Senegal,9.98,,,,,9.84,,,,,9.57,,,,,9.36,,,,,10.1,,,,,10,,,,,9.98,,,,,10.2,,,,,10.6,,,,,11,,,,,11.3,,,,,11.1,,,,,10.7,,,,,10.2,,,,,10.2,,,,,10.6,,,,,10.8,,,,,10.3,,,,,9.88,,,,,9.55,,,,,9.35,,,,,9.2,,,,,9,,,,,8.75,,,,,8.46,,,,,8.18,,,,,7.95,,,,,7.75,,,,,7.54,,,,,7.33,,,,,7.12
Serbia,9.94,,,,,8.36,,,,,6.71,,,,,8.9,,,,,9.57,,,,,7.82,,,,,7.26,,,,,7.14,,,,,7.43,,,,,7.68,,,,,6.83,,,,,6.91,,,,,6.23,,,,,5.77,,,,,5.69,,,,,5.33,,,,,5.25,,,,,5.26,,,,,5.23,,,,,5.15,,,,,5.06,,,,,4.99,,,,,4.95,,,,,4.97,,,,,5,,,,,5,,,,,4.98,,,,,4.95,,,,,4.93,,,,,4.93,,,,,4.94
Seychelles,8.48,,,,,8.97,,,,,7.93,,,,,7.65,,,,,10.5,,,,,11.1,,,,,11.6,,,,,10.9,,,,,10.4,,,,,9.92,,,,,9.79,,,,,8.14,,,,,8.06,,,,,6.01,,,,,5.9,,,,,6.66,,,,,7.42,,,,,6.79,,,,,5.95,,,,,5.57,,,,,5.59,,,,,5.79,,,,,5.9,,,,,5.77,,,,,5.5,,,,,5.3,,,,,5.25,,,,,5.29,,,,,5.29,,,,,5.2,,,,,5.06
Sierra Leone,9.74,,,,,9.75,,,,,9.82,,,,,9.8,,,,,9.75,,,,,9.54,,,,,9.65,,,,,9.89,,,,,10.4,,,,,10.7,,,,,10.9,,,,,10.7,,,,,10.7,,,,,10.9,,,,,11.1,,,,,11.2,,,,,10.7,,,,,10.4,,,,,10,,,,,9.7,,,,,9.35,,,,,8.98,,,,,8.62,,,,,8.28,,,,,7.98,,,,,7.68,,,,,7.41,,,,,7.16,,,,,6.94,,,,,6.74,,,,,6.57
Singapore,9.88,,,,,10.1,,,,,9.13,,,,,10.2,,,,,11.8,,,,,12.8,,,,,11.7,,,,,9.16,,,,,8.23,,,,,6.25,,,,,6.26,,,,,6.56,,,,,6.79,,,,,6.15,,,,,5.46,,,,,4.94,,,,,4.57,,,,,4.34,,,,,4.18,,,,,4.13,,,,,4.03,,,,,3.92,,,,,3.84,,,,,3.8,,,,,3.8,,,,,3.82,,,,,3.82,,,,,3.79,,,,,3.75,,,,,3.73,,,,,3.72
Slovak Republic,8.69,,,,,7.58,,,,,7.64,,,,,8.32,,,,,9.79,,,,,9.07,,,,,7.84,,,,,6.97,,,,,7.85,,,,,8.5,,,,,7.93,,,,,7.29,,,,,6.34,,,,,5.05,,,,,4.58,,,,,4.94,,,,,5.03,,,,,5.02,,,,,4.89,,,,,4.62,,,,,4.4,,,,,4.42,,,,,4.63,,,,,4.8,,,,,4.86,,,,,4.82,,,,,4.74,,,,,4.72,,,,,4.79,,,,,4.88,,,,,4.93
Slovenia,8.69,,,,,7.75,,,,,7.25,,,,,8.26,,,,,8.33,,,,,7.26,,,,,7.31,,,,,7.11,,,,,6.85,,,,,7.17,,,,,6.72,,,,,5.95,,,,,4.84,,,,,4.39,,,,,4.27,,,,,4.92,,,,,5.18,,,,,5.01,,,,,4.68,,,,,4.4,,,,,4.37,,,,,4.61,,,,,4.92,,,,,5.05,,,,,4.96,,,,,4.81,,,,,4.74,,,,,4.81,,,,,4.93,,,,,4.99,,,,,4.94
Solomon Islands,11.9,,,,,10.3,,,,,11.9,,,,,10.7,,,,,10.4,,,,,10,,,,,10.1,,,,,10,,,,,11.6,,,,,11.7,,,,,10.8,,,,,10.4,,,,,10.2,,,,,10.5,,,,,10.7,,,,,10.7,,,,,10.2,,,,,9.58,,,,,9.17,,,,,8.96,,,,,8.8,,,,,8.55,,,,,8.24,,,,,7.88,,,,,7.57,,,,,7.3,,,,,7.08,,,,,6.86,,,,,6.62,,,,,6.38,,,,,6.16
Somalia,9.4,,,,,9.99,,,,,9.49,,,,,9.86,,,,,10.1,,,,,10.1,,,,,10.1,,,,,10.6,,,,,10.6,,,,,9.94,,,,,9.57,,,,,9.96,,,,,10.5,,,,,11,,,,,10.8,,,,,10.8,,,,,10.7,,,,,10.8,,,,,10.8,,,,,10.6,,,,,10.4,,,,,10.2,,,,,9.96,,,,,9.75,,,,,9.49,,,,,9.21,,,,,8.92,,,,,8.66,,,,,8.4,,,,,8.15,,,,,7.91
South Africa,9.61,,,,,9.5,,,,,9.43,,,,,9.32,,,,,10.5,,,,,10.4,,,,,10.4,,,,,10.3,,,,,10.6,,,,,10.5,,,,,10.6,,,,,10.3,,,,,9.67,,,,,9.06,,,,,8.6,,,,,8.44,,,,,8.47,,,,,8.14,,,,,7.74,,,,,7.36,,,,,7.06,,,,,6.85,,,,,6.66,,,,,6.44,,,,,6.22,,,,,6.01,,,,,5.85,,,,,5.73,,,,,5.63,,,,,5.54,,,,,5.45
South Korea,10,,,,,10.6,,,,,9.04,,,,,9.25,,,,,9.9,,,,,11.8,,,,,11.3,,,,,10.5,,,,,10.1,,,,,8.54,,,,,7.87,,,,,5.99,,,,,6.63,,,,,5.98,,,,,4.69,,,,,4.28,,,,,4.14,,,,,4.19,,,,,4.25,,,,,4.36,,,,,4.24,,,,,3.96,,,,,3.85,,,,,3.96,,,,,4.17,,,,,4.37,,,,,4.49,,,,,4.44,,,,,4.3,,,,,4.25,,,,,4.31
South Sudan,10.4,,,,,10.7,,,,,10.8,,,,,10.4,,,,,9.17,,,,,9.71,,,,,10.1,,,,,10.4,,,,,10.3,,,,,10.2,,,,,9.99,,,,,10.5,,,,,10.8,,,,,10.9,,,,,10.7,,,,,10.6,,,,,10.4,,,,,10.3,,,,,10.2,,,,,9.89,,,,,9.57,,,,,9.27,,,,,9,,,,,8.75,,,,,8.48,,,,,8.21,,,,,7.94,,,,,7.68,,,,,7.45,,,,,7.22,,,,,6.99
Spain,9.5,,,,,7.61,,,,,7.73,,,,,7.74,,,,,7.59,,,,,8.17,,,,,8.39,,,,,8.09,,,,,8.16,,,,,7.72,,,,,6.18,,,,,5.05,,,,,4.53,,,,,4.32,,,,,4.73,,,,,5.1,,,,,4.56,,,,,4.21,,,,,3.91,,,,,3.82,,,,,3.93,,,,,4.14,,,,,4.31,,,,,4.32,,,,,4.25,,,,,4.21,,,,,4.24,,,,,4.32,,,,,4.39,,,,,4.42,,,,,4.38
Sri Lanka,9.69,,,,,9.76,,,,,9.9,,,,,10.7,,,,,10.7,,,,,11.4,,,,,10.8,,,,,10.5,,,,,9.78,,,,,9.95,,,,,9.73,,,,,8.45,,,,,7.86,,,,,7.35,,,,,7.59,,,,,7.57,,,,,6.85,,,,,6.31,,,,,5.87,,,,,5.67,,,,,5.66,,,,,5.63,,,,,5.43,,,,,5.14,,,,,4.91,,,,,4.82,,,,,4.82,,,,,4.86,,,,,4.81,,,,,4.69,,,,,4.57
St. Lucia,9.24,,,,,9.31,,,,,9.53,,,,,9.67,,,,,9.48,,,,,10.7,,,,,12.1,,,,,11.6,,,,,10.7,,,,,9.41,,,,,10.3,,,,,10.5,,,,,9.57,,,,,8.83,,,,,7.22,,,,,5.91,,,,,5.69,,,,,5.51,,,,,5.27,,,,,5.03,,,,,4.75,,,,,4.5,,,,,4.37,,,,,4.36,,,,,4.4,,,,,4.42,,,,,4.4,,,,,4.39,,,,,4.41,,,,,4.47,,,,,4.54
St. Vincent and the Grenadines,8.75,,,,,9.81,,,,,8.84,,,,,9.84,,,,,10.9,,,,,11.7,,,,,12.4,,,,,12.1,,,,,11.1,,,,,10.9,,,,,10.5,,,,,9.84,,,,,9.63,,,,,8.89,,,,,7.99,,,,,7.76,,,,,7.15,,,,,6.72,,,,,6.29,,,,,5.9,,,,,5.62,,,,,5.44,,,,,5.28,,,,,5.12,,,,,4.97,,,,,4.82,,,,,4.72,,,,,4.67,,,,,4.64,,,,,4.6,,,,,4.54
Sudan,10.1,,,,,10,,,,,9.98,,,,,10.1,,,,,10.1,,,,,10.1,,,,,10.3,,,,,10.6,,,,,10.9,,,,,10.8,,,,,10.6,,,,,10.3,,,,,10.5,,,,,10.8,,,,,10.8,,,,,10.5,,,,,10.2,,,,,9.86,,,,,9.67,,,,,9.55,,,,,9.36,,,,,9.1,,,,,8.8,,,,,8.52,,,,,8.29,,,,,8.1,,,,,7.92,,,,,7.72,,,,,7.5,,,,,7.29,,,,,7.09
Suriname,10.2,,,,,8.86,,,,,8.27,,,,,9.19,,,,,10.5,,,,,11.4,,,,,13.2,,,,,11.1,,,,,10.3,,,,,8.57,,,,,9.25,,,,,9.01,,,,,9.22,,,,,8.7,,,,,8.16,,,,,7.82,,,,,7.65,,,,,7.35,,,,,7.08,,,,,6.81,,,,,6.53,,,,,6.28,,,,,6.09,,,,,5.92,,,,,5.78,,,,,5.64,,,,,5.51,,,,,5.41,,,,,5.32,,,,,5.26,,,,,5.2
Swaziland,10.1,,,,,9.91,,,,,9.89,,,,,10.5,,,,,10.5,,,,,10.4,,,,,10.4,,,,,10.5,,,,,10.6,,,,,10.8,,,,,12,,,,,12.6,,,,,12.3,,,,,11,,,,,10.1,,,,,10.1,,,,,10.1,,,,,9.87,,,,,9.31,,,,,8.74,,,,,8.3,,,,,8,,,,,7.69,,,,,7.34,,,,,6.98,,,,,6.65,,,,,6.39,,,,,6.19,,,,,6.02,,,,,5.86,,,,,5.7
Sweden,5.88,,,,,6.13,,,,,7.53,,,,,7.92,,,,,6.72,,,,,6.33,,,,,6.62,,,,,6.75,,,,,6.36,,,,,5.56,,,,,5.49,,,,,6.27,,,,,6.65,,,,,4.99,,,,,5.24,,,,,5.65,,,,,5.61,,,,,5.77,,,,,5.76,,,,,5.53,,,,,5.32,,,,,5.32,,,,,5.43,,,,,5.5,,,,,5.49,,,,,5.4,,,,,5.28,,,,,5.23,,,,,5.23,,,,,5.24,,,,,5.22
Switzerland,6.93,,,,,6.39,,,,,7.21,,,,,8.13,,,,,7.1,,,,,7.1,,,,,7.55,,,,,7.31,,,,,6.17,,,,,5.38,,,,,5.49,,,,,5.6,,,,,5.6,,,,,5.05,,,,,4.77,,,,,4.7,,,,,4.86,,,,,5.05,,,,,4.96,,,,,4.8,,,,,4.64,,,,,4.59,,,,,4.65,,,,,4.77,,,,,4.83,,,,,4.81,,,,,4.73,,,,,4.66,,,,,4.64,,,,,4.64,,,,,4.64
Syria,11,,,,,9.09,,,,,8.61,,,,,8.91,,,,,11.3,,,,,11.1,,,,,10.9,,,,,10.8,,,,,11.4,,,,,11.9,,,,,11.9,,,,,11.5,,,,,10.4,,,,,11.2,,,,,12.1,,,,,10.5,,,,,9.4,,,,,8.39,,,,,7.91,,,,,7.6,,,,,7.39,,,,,7.13,,,,,6.69,,,,,6.23,,,,,5.88,,,,,5.66,,,,,5.52,,,,,5.39,,,,,5.24,,,,,5.09,,,,,4.96
Tajikistan,11,,,,,10.7,,,,,6.71,,,,,6.94,,,,,9.46,,,,,10.5,,,,,11.2,,,,,10.4,,,,,9.83,,,,,10,,,,,11.2,,,,,12.3,,,,,11.3,,,,,9.98,,,,,8.58,,,,,9.22,,,,,9.93,,,,,9.55,,,,,8.79,,,,,8.09,,,,,7.86,,,,,7.92,,,,,7.88,,,,,7.54,,,,,7.08,,,,,6.72,,,,,6.55,,,,,6.45,,,,,6.3,,,,,6.05,,,,,5.79
Tanzania,10.3,,,,,10.3,,,,,10.4,,,,,10.5,,,,,10,,,,,10.2,,,,,10.3,,,,,10.4,,,,,10.6,,,,,10.7,,,,,10.8,,,,,10.8,,,,,10.6,,,,,10.3,,,,,10.8,,,,,10.8,,,,,10.8,,,,,10.5,,,,,10.3,,,,,10.1,,,,,9.97,,,,,9.76,,,,,9.5,,,,,9.22,,,,,8.95,,,,,8.72,,,,,8.47,,,,,8.24,,,,,7.99,,,,,7.76,,,,,7.53
Thailand,11,,,,,10.8,,,,,9.42,,,,,9.67,,,,,10,,,,,10.7,,,,,11.1,,,,,11.5,,,,,10.6,,,,,9.82,,,,,8.41,,,,,7.61,,,,,7.02,,,,,6.71,,,,,5.99,,,,,5.57,,,,,5.19,,,,,4.63,,,,,4.39,,,,,4.4,,,,,4.42,,,,,4.39,,,,,4.35,,,,,4.31,,,,,4.3,,,,,4.34,,,,,4.42,,,,,4.49,,,,,4.52,,,,,4.53,,,,,4.54
Timor-Leste,10.1,,,,,10.4,,,,,10.4,,,,,10.9,,,,,10.3,,,,,10.5,,,,,11.7,,,,,11.1,,,,,11.5,,,,,7.7,,,,,10.3,,,,,10.6,,,,,10.5,,,,,12.4,,,,,11.2,,,,,11.5,,,,,11.4,,,,,10.9,,,,,10.8,,,,,10.6,,,,,10.3,,,,,9.81,,,,,9.35,,,,,8.9,,,,,8.53,,,,,8.18,,,,,7.85,,,,,7.49,,,,,7.14,,,,,6.83,,,,,6.55
Togo,9.78,,,,,9.92,,,,,9.94,,,,,9.95,,,,,9.87,,,,,9.87,,,,,10,,,,,10.3,,,,,10.6,,,,,11.1,,,,,11.2,,,,,11,,,,,10.3,,,,,10.2,,,,,10.6,,,,,10.8,,,,,10.5,,,,,10.1,,,,,9.82,,,,,9.67,,,,,9.52,,,,,9.32,,,,,9.08,,,,,8.81,,,,,8.59,,,,,8.36,,,,,8.17,,,,,7.96,,,,,7.74,,,,,7.53,,,,,7.33
Tonga,10.7,,,,,10.4,,,,,9.8,,,,,9.74,,,,,9.9,,,,,11.2,,,,,12.2,,,,,13.2,,,,,11.1,,,,,10.5,,,,,11.2,,,,,9.49,,,,,10.4,,,,,10.3,,,,,10.7,,,,,10.7,,,,,9.86,,,,,8.97,,,,,8.8,,,,,8.97,,,,,9.09,,,,,8.91,,,,,8.39,,,,,7.79,,,,,7.42,,,,,7.35,,,,,7.34,,,,,7.18,,,,,6.85,,,,,6.46,,,,,6.16
Trinidad and Tobago,8.83,,,,,8.84,,,,,9.79,,,,,10.2,,,,,11.1,,,,,12,,,,,12.4,,,,,9.68,,,,,9.31,,,,,9.56,,,,,11.2,,,,,9.55,,,,,7.37,,,,,6.2,,,,,6.28,,,,,6.66,,,,,6.6,,,,,6,,,,,5.44,,,,,5.15,,,,,5.17,,,,,5.32,,,,,5.38,,,,,5.27,,,,,5.1,,,,,5.01,,,,,5.04,,,,,5.14,,,,,5.2,,,,,5.18,,,,,5.1
Tunisia,9.32,,,,,9.34,,,,,9.25,,,,,7.99,,,,,11,,,,,11.1,,,,,11.3,,,,,10.8,,,,,10.1,,,,,10.4,,,,,10.7,,,,,10.3,,,,,8.58,,,,,7.07,,,,,6.39,,,,,6.62,,,,,7.65,,,,,7.27,,,,,6.59,,,,,5.89,,,,,5.49,,,,,5.52,,,,,5.72,,,,,5.79,,,,,5.63,,,,,5.34,,,,,5.14,,,,,5.11,,,,,5.18,,,,,5.22,,,,,5.17
Turkey,10.6,,,,,8.94,,,,,8.86,,,,,9.03,,,,,10.7,,,,,10.5,,,,,10.3,,,,,10.1,,,,,10.3,,,,,10.2,,,,,9.86,,,,,9.07,,,,,8.41,,,,,8.24,,,,,7.83,,,,,7.35,,,,,7.04,,,,,6.65,,,,,6.24,,,,,5.88,,,,,5.65,,,,,5.45,,,,,5.3,,,,,5.16,,,,,5.02,,,,,4.9,,,,,4.82,,,,,4.76,,,,,4.73,,,,,4.7,,,,,4.66
Turkmenistan,9.6,,,,,10.1,,,,,6.57,,,,,7.1,,,,,9.64,,,,,11,,,,,11.1,,,,,10.4,,,,,9.9,,,,,10.1,,,,,10.4,,,,,11.3,,,,,10.8,,,,,8.16,,,,,7.82,,,,,7.87,,,,,9.53,,,,,8.87,,,,,7.92,,,,,7.16,,,,,6.94,,,,,7.08,,,,,7.15,,,,,6.92,,,,,6.49,,,,,6.13,,,,,5.97,,,,,5.95,,,,,5.94,,,,,5.84,,,,,5.67
Uganda,10.8,,,,,9.04,,,,,9.82,,,,,9.91,,,,,10.4,,,,,10.3,,,,,10.4,,,,,10.5,,,,,10.5,,,,,10.6,,,,,10.7,,,,,10.8,,,,,11,,,,,11.1,,,,,11.2,,,,,11.2,,,,,11.1,,,,,10.9,,,,,10.8,,,,,10.6,,,,,10.3,,,,,9.98,,,,,9.65,,,,,9.32,,,,,9,,,,,8.69,,,,,8.37,,,,,8.07,,,,,7.78,,,,,7.5,,,,,7.24
Ukraine,7.29,,,,,9.81,,,,,6.14,,,,,6.63,,,,,8.09,,,,,7.47,,,,,6.91,,,,,6.03,,,,,6.49,,,,,6.75,,,,,7.1,,,,,6.66,,,,,5.43,,,,,4.3,,,,,4.02,,,,,5.01,,,,,5.24,,,,,5.15,,,,,4.87,,,,,4.56,,,,,4.46,,,,,4.69,,,,,5.02,,,,,5.18,,,,,5.12,,,,,4.98,,,,,4.92,,,,,4.99,,,,,5.13,,,,,5.2,,,,,5.16
United Arab Emirates,9.9,,,,,9.67,,,,,9.54,,,,,10.8,,,,,8.27,,,,,8.37,,,,,7.81,,,,,6.96,,,,,9.15,,,,,9.23,,,,,9.38,,,,,9.38,,,,,7.48,,,,,6.49,,,,,6.66,,,,,7.34,,,,,7.15,,,,,5.9,,,,,5.35,,,,,5.28,,,,,5.3,,,,,5.3,,,,,5.15,,,,,4.99,,,,,4.94,,,,,4.96,,,,,5.01,,,,,5.03,,,,,5.02,,,,,4.98,,,,,4.97
United Kingdom,6.27,,,,,6.21,,,,,6.64,,,,,7.41,,,,,6.47,,,,,6.89,,,,,8.02,,,,,7.72,,,,,6.44,,,,,5.63,,,,,5.89,,,,,6.25,,,,,6.07,,,,,5.57,,,,,5.19,,,,,5.65,,,,,5.72,,,,,5.66,,,,,5.52,,,,,5.29,,,,,5.18,,,,,5.23,,,,,5.34,,,,,5.36,,,,,5.29,,,,,5.19,,,,,5.11,,,,,5.09,,,,,5.1,,,,,5.1,,,,,5.05
United States,6.97,,,,,6.57,,,,,7.19,,,,,8.43,,,,,8.99,,,,,9.33,,,,,8.73,,,,,7.49,,,,,6.79,,,,,6.59,,,,,6.79,,,,,7,,,,,6.9,,,,,6.45,,,,,6.2,,,,,6.08,,,,,5.64,,,,,5.74,,,,,5.83,,,,,5.81,,,,,5.72,,,,,5.62,,,,,5.55,,,,,5.52,,,,,5.53,,,,,5.53,,,,,5.48,,,,,5.41,,,,,5.35,,,,,5.33,,,,,5.31
Uruguay,8.98,,,,,8.44,,,,,8.02,,,,,8.07,,,,,7.88,,,,,8.16,,,,,8.23,,,,,7.52,,,,,7.97,,,,,8.13,,,,,7.29,,,,,7.34,,,,,7.48,,,,,7.13,,,,,6.73,,,,,6.47,,,,,6.28,,,,,6.12,,,,,5.98,,,,,5.81,,,,,5.62,,,,,5.44,,,,,5.32,,,,,5.23,,,,,5.15,,,,,5.07,,,,,5,,,,,4.93,,,,,4.88,,,,,4.85,,,,,4.83
Uzbekistan,10.6,,,,,9.66,,,,,6.12,,,,,6.82,,,,,9.36,,,,,11.2,,,,,11.7,,,,,10.2,,,,,9.97,,,,,9.92,,,,,10.7,,,,,11.5,,,,,10.9,,,,,8.83,,,,,7.46,,,,,8.09,,,,,8.32,,,,,7.9,,,,,7.08,,,,,6.41,,,,,6.17,,,,,6.15,,,,,6.1,,,,,5.88,,,,,5.59,,,,,5.38,,,,,5.3,,,,,5.29,,,,,5.28,,,,,5.22,,,,,5.12
Vanuatu,10.4,,,,,10.5,,,,,10.5,,,,,10.4,,,,,10.2,,,,,10.8,,,,,11.2,,,,,10.4,,,,,10,,,,,10.3,,,,,11,,,,,10.6,,,,,9.7,,,,,9.53,,,,,8.93,,,,,9.48,,,,,8.9,,,,,8.64,,,,,8.32,,,,,8.06,,,,,7.86,,,,,7.64,,,,,7.43,,,,,7.22,,,,,6.99,,,,,6.78,,,,,6.58,,,,,6.4,,,,,6.22,,,,,6.04,,,,,5.87
Venezuela,10.3,,,,,10.2,,,,,10.1,,,,,10.1,,,,,10.3,,,,,11,,,,,11.9,,,,,11.2,,,,,10,,,,,10.1,,,,,10,,,,,10,,,,,9.36,,,,,8.74,,,,,8.38,,,,,8.09,,,,,7.78,,,,,7.4,,,,,7.02,,,,,6.68,,,,,6.38,,,,,6.12,,,,,5.9,,,,,5.69,,,,,5.51,,,,,5.36,,,,,5.24,,,,,5.14,,,,,5.05,,,,,4.98,,,,,4.92
Vietnam,10.1,,,,,8.26,,,,,7.18,,,,,7.42,,,,,9.58,,,,,10.9,,,,,11,,,,,10.6,,,,,10.4,,,,,9.98,,,,,10.2,,,,,10.3,,,,,9.7,,,,,7.18,,,,,6.44,,,,,6.6,,,,,6.74,,,,,6.54,,,,,6.34,,,,,5.79,,,,,5.32,,,,,5.24,,,,,5.36,,,,,5.43,,,,,5.38,,,,,5.21,,,,,5.04,,,,,4.99,,,,,5.05,,,,,5.12,,,,,5.11
Yemen,9.88,,,,,10.1,,,,,10.4,,,,,11,,,,,9.84,,,,,9.64,,,,,9.86,,,,,10.3,,,,,10,,,,,10.3,,,,,11.3,,,,,12.1,,,,,12.4,,,,,11.1,,,,,10.6,,,,,10.5,,,,,10.5,,,,,10.1,,,,,9.51,,,,,8.97,,,,,8.5,,,,,8.08,,,,,7.68,,,,,7.3,,,,,6.88,,,,,6.5,,,,,6.18,,,,,5.91,,,,,5.71,,,,,5.55,,,,,5.42
Zambia,10.4,,,,,10.2,,,,,10,,,,,9.83,,,,,9.89,,,,,10.1,,,,,10.4,,,,,10.5,,,,,10.9,,,,,11.2,,,,,11.1,,,,,10.9,,,,,10.9,,,,,11.2,,,,,11.2,,,,,10.8,,,,,10.6,,,,,10.5,,,,,10.4,,,,,10.2,,,,,9.97,,,,,9.71,,,,,9.49,,,,,9.3,,,,,9.1,,,,,8.87,,,,,8.64,,,,,8.42,,,,,8.22,,,,,8.03,,,,,7.83
Zimbabwe,10,,,,,9.63,,,,,9.75,,,,,8.72,,,,,10.6,,,,,10.6,,,,,10.8,,,,,10.7,,,,,11,,,,,11.8,,,,,12.6,,,,,12.3,,,,,11.5,,,,,10.5,,,,,10.2,,,,,10.7,,,,,11,,,,,10.3,,,,,9.53,,,,,9.06,,,,,8.8,,,,,8.54,,,,,8.21,,,,,7.82,,,,,7.4,,,,,7.05,,,,,6.75,,,,,6.52,,,,,6.3,,,,,6.08,,,,,5.89
